Country,Country Name,Country - RegionId,Indicator,Indicator Name,Units,Year,Emissions
BH,Bahrain,BH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,24.68907368
BD,Bangladesh,BD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,152.9595645
BB,Barbados,BB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,3.322391813
BY,Belarus,BY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,64.82597362
BE,Belgium,BE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,125.0468833
BZ,Belize,BZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,15.01348686
BJ,Benin,BJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,20.27009848
BT,Bhutan,BT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,-3.377908925
BO,Bolivia,BO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,120.2199068
BA,Bosnia & Herzegovina,BA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,22.84384354
BW,Botswana,BW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,58.91804522
BR,Brazil,BR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,1939.65705
BN,Brunei,BN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,18.44807635
BG,Bulgaria,BG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,47.9694886
BF,Burkina Faso,BF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,28.95861174
BI,Burundi,BI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,6.84782649
KH,Cambodia,KH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,53.10543981
CM,Cameroon,CM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,196.411873
CA,Canada,CA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,975.7350787
CV,Cape Verde,CV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.619549765
CF,Central African Republic,CF,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,61.12773342
TD,Chad,TD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,36.74121786
CL,Chile,CL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,68.91082058
CN,China,CN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,6927.720982
CO,Colombia,CO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,309.04377
KM,Comoros,KM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.417994411
CD,"Congo, Dem. Rep.",CD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,203.2651121
CG,"Congo, Rep.",CG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,21.29918756
CK,Cook Islands,CK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.096777093
CR,Costa Rica,CR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,3.870296015
CI,Cote d'Ivoire,CI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,17.36129054
HR,Croatia,HR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,16.40377713
CU,Cuba,CU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,7.37679319
CY,Cyprus,CY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,8.655312765
CZ,Czech Republic,CZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,125.927574
DK,Denmark,DK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,64.56185555
DJ,Djibouti,DJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,1.168838867
DM,Dominica,DM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.233940024
DO,Dominican Republic,DO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,19.51149552
EC,Ecuador,EC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,77.95358283
EG,Egypt,EG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,226.982549
SV,El Salvador,SV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,13.04291951
GQ,Equatorial Guinea,GQ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,24.91654604
ER,Eritrea,ER,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,7.07857782
EE,Estonia,EE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,28.20323539
ET,Ethiopia,ET,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,123.4923844
FJ,Fiji,FJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.070409057
FI,Finland,FI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,53.90467069
FR,France,FR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,420.0390934
GA,Gabon,GA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,6.35744011
GM,"Gambia, The",GM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,5.602163252
GE,Georgia,GE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,8.181783677
DE,Germany,DE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,909.6912552
GH,Ghana,GH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,59.84612747
GR,Greece,GR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,120.6174414
GD,Grenada,GD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,2.186605341
GT,Guatemala,GT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,40.5970475
GN,Guinea,GN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,26.85688925
GW,Guinea-Bissau,GW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,3.636035465
GY,Guyana,GY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,16.74163163
HT,Haiti,HT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,7.613927332
HN,Honduras,HN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,47.76103755
HU,Hungary,HU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,78.73387232
IS,Iceland,IS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,3.025057111
IN,India,IN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,1805.113682
ID,Indonesia,ID,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,1748.598057
IR,Iran,IR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,565.912831
IQ,Iraq,IQ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,172.4097259
IE,Ireland,IE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,68.83527657
IL,Israel,IL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,74.8276532
IT,Italy,IT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,523.1829508
JM,Jamaica,JM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,13.26388783
JP,Japan,JP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,1264.302733
JO,Jordan,JO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,24.47713204
KZ,Kazakhstan,KZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,213.2482132
KE,Kenya,KE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,-6.29702324
KI,Kiribati,KI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.073975478
KP,"Korea, Dem. Rep. (North)",KP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,114.1810579
KR,"Korea, Rep. (South)",KR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,504.4541662
KW,Kuwait,KW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,173.9465156
KG,Kyrgyzstan,KG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,7.553770775
LA,Laos,LA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,27.63118836
LV,Latvia,LV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,11.22798945
LB,Lebanon,LB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,19.32526079
LS,Lesotho,LS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,3.957671061
LR,Liberia,LR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,16.59697162
LY,Libya,LY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,121.1382274
LI,Liechtenstein,LI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.2641
LT,Lithuania,LT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,24.32962928
LU,Luxembourg,LU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,12.76145043
MK,"Macedonia, FYR",MK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,13.67163657
MG,Madagascar,MG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,51.71059861
MW,Malawi,MW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,14.53729993
MY,Malaysia,MY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,392.8451022
MV,Maldives,MV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.67110652
ML,Mali,ML,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,31.11644489
MT,Malta,MT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,3.163698844
MH,Marshall Islands,MH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.113870988
MR,Mauritania,MR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,10.30717741
MU,Mauritius,MU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,4.711963483
MX,Mexico,MX,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,701.590723
MD,Moldova,MD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,11.23596084
MC,Monaco,MC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.1047
MN,Mongolia,MN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,49.46408507
ME,Montenegro,ME,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,2.530295191
MA,Morocco,MA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,53.65293875
MZ,Mozambique,MZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,60.70803645
FM,Micronesia,FM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.148503752
MM,Myanmar,MM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,170.4822748
NA,Namibia,NA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,19.46500709
NR,Nauru,NR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.067127504
NP,Nepal,NP,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,60.62739825
NL,Netherlands,NL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,205.7756922
NZ,New Zealand,NZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,62.93275485
NI,Nicaragua,NI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,42.21301525
NE,Niger,NE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,21.26219516
NG,Nigeria,NG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,443.645685
NU,Niue,NU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.075493057
NO,Norway,NO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,27.02638775
OM,Oman,OM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,64.87978207
PK,Pakistan,PK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,284.62665
PW,Palau,PW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.136341906
PA,Panama,PA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,22.03456046
PG,Papua New Guinea,PG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,65.65566884
PY,Paraguay,PY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,102.746105
PE,Peru,PE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,110.9777998
PH,Philippines,PH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,155.7034424
PL,Poland,PL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,343.8147263
PT,Portugal,PT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,88.42482398
QA,Qatar,QA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,45.07044031
RO,Romania,RO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,134.8811748
RU,Russian Federation,RU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,2146.981837
RW,Rwanda,RW,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,-4.116222415
KN,Saint Kitts & Nevis,KN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.264716716
LC,Saint Lucia,LC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,1.04867129
VC,Saint Vincent & Grenadines,VC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.239127047
WS,Samoa,WS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.313041392
ST,Sao Tome & Principe,ST,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.13972974
SA,Saudi Arabia,SA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,350.7025329
SN,Senegal,SN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,28.32102466
RS,Serbia,RS,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,59.89540278
SC,Seychelles,SC,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.75229743
SL,Sierra Leone,SL,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,10.26694879
SG,Singapore,SG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,42.63885361
SK,Slovakia,SK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,37.68803287
SI,Slovenia,SI,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,8.940316359
SB,Solomon Islands,SB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,2.14804674
SO,Somalia,SO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,42.11658668
ZA,South Africa,ZA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,453.3431181
ES,Spain,ES,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,377.2010487
LK,Sri Lanka,LK,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,41.60397605
SD,Sudan,SD,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,412.7857754
SR,Suriname,SR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,6.962203825
SZ,Swaziland,SZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,2.897186535
SE,Sweden,SE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,12.15849194
CH,Switzerland,CH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,51.88281337
SY,Syria,SY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,87.57597075
TJ,Tajikistan,TJ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,7.128973052
TZ,Tanzania,TZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,317.4283302
TH,Thailand,TH,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,311.0406204
TG,Togo,TG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,12.15200137
TO,Tonga,TO,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.28819553
TT,Trinidad & Tobago,TT,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,21.37023886
TN,Tunisia,TN,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,30.25668811
TR,Turkey,TR,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,286.2368062
TV,Tuvalu,TV,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.022122348
TM,Turkmenistan,TM,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,85.93324023
UG,Uganda,UG,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,43.6973752
UA,Ukraine,UA,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,377.1677096
AE,United Arab Emirates,AE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,147.1196292
GB,United Kingdom,GB,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,622.3714354
US,United States,US,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,6429.547976
UY,Uruguay,UY,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,18.14934441
UZ,Uzbekistan,UZ,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,205.5788739
VU,Vanuatu,VU,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,0.510562727
VE,Venezuela,VE,KN.I4,Total GHG Emissions Including Land-Use Change and Forestry (MtCO2e‍),MtCO2e,2005,353.008666
